"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"337","Windows ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1500","1%","App","No","Yes","7 min",0
"338","Android ","50s","Female","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",1
"340","Android ","70s","Female","Full-time housewife (husband)","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","App","Yes","Yes","10 min",1
"341","iPhone","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","No","Yes","7 min",0
"342","iPhone","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",0
"343","iPhone","40s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","No","10 min",0
"344","Android ","60s","Female","Full-time housewife (husband)","Prefer not to answer","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","10 min",0
"345","Android ","60s","Male","Full-time housewife (husband)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Leisure","No","¥1500","1%","Phone","Yes","No","10 min",1
"348","iPhone","30s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","3%","App","No","Yes","10 min",1
"349","Android ","60s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"352","Macintosh","50s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","7 min",1
"356","Android ","40s","Female","Part-time job","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"361","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","10 min",1
"362","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","Yes","7 min",0
"364","Windows ","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","7 min",1
"368","Windows ","50s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Other","No","¥1500","1%","Phone","Yes","Yes","7 min",0
"369","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",1
"370","Android ","40s","Prefer not to answer","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 500K or more","Several times a year","Commuting","No","¥1500","3%","App","No","Yes","7 min",0
"371","Android ","70s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1200","3%","Phone","Yes","No","7 min",1
"373","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Several times a month","Moving for work","No","¥1200","1%","App","Yes","No","7 min",1
"374","Windows ","60s","Male","Self-employed","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","1%","Phone","Yes","No","10 min",1
"375","Android ","40s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"376","Windows ","40s","Male","Self-employed","¥1M or more and less than ¥2M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","Yes","No","7 min",0
"379","Windows ","50s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","7 min",0
"380","iPhone","50s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",1
"381","iPhone","30s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1500","3%","Phone","No","Yes","7 min",0
"382","Windows ","60s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","No","Yes","7 min",0
"384","Windows ","50s","Male","Self-employed","¥2M or more and less than ¥3M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","10 min",0
"385","Android ","50s","Female","Part-time job","¥5M or more and less than ¥6M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","Phone","Yes","Yes","10 min",0
"386","Android ","40s","Female","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","1%","App","Yes","No","10 min",1
"387","Android ","30s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","Phone","Yes","No","7 min",1
"388","iPhone","40s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","7 min",0
"389","Windows ","50s","Male","Part-time job","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",1
"394","Windows ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","Phone","No","No","7 min",0
"396","Android ","60s","Male","Full-time housewife (husband)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Visit to hospital","No","¥1500","1%","App","No","Yes","10 min",1
"397","Android ","30s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","7 min",1
"398","Android ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","Yes","Yes","10 min",1
"402","Android ","50s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 500K or more","Several times a year","Other","No","¥1200","1%","App","No","Yes","10 min",1
"403","Android ","40s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Several times a year","Other","No","¥1200","1%","App","Yes","Yes","7 min",1
"404","Windows ","60s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","10 min",0
"406","Windows ","40s","Male","Temporary staff","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","Phone","No","Yes","7 min",0
"408","Android ","30s","Male","Self-employed","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","App","No","No","7 min",1
"409","iPhone","50s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1500","1%","App","No","Yes","7 min",1
"412","Android ","30s","Female","Other","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","Yes","No","7 min",0
"415","iPhone","50s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","Phone","No","No","10 min",0
"417","Android ","60s","Female","Unemployed (including after retirement)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1500","3%","Phone","No","No","7 min",0
"420","iPhone","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","1%","App","No","No","7 min",1
"423","Windows ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Commuting","No","¥1500","3%","App","No","No","10 min",0
"425","Android ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1200","1%","Phone","No","Yes","7 min",1
"426","Android ","20s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","Yes","No","10 min",1
"433","iPhone","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Moving for work","Yes","¥1200","1%","Phone","Yes","Yes","10 min",1
"435","Windows ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","10 min",0
