"id","System","age","sex","occupation","income","region","Taxi_frequency","Taxi_aim","RS_experience","Price","Safety","Dispatch","License","Service","Time","choice"
"320","Android ","40s","Female","Part-time job","Less than ¥1M","Prefer not to answer","Do not use","Do not use","No","¥1200","3%","Phone","Yes","Yes","7 min",0
"321","Android ","30s","Male","Prefer not to answer","Prefer not to answer","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","Yes","No","7 min",0
"323","Windows ","40s","Male","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","3%","Phone","Yes","No","10 min",1
"324","Android ","50s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",1
"325","iPhone","40s","Female","Temporary staff","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","App","Yes","No","7 min",1
"327","iPhone","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Prefer not to answer","Do not use","Do not use","No","¥1500","3%","App","No","Yes","10 min",0
"328","Android ","70s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Several times a year","Other","No","¥1500","1%","Phone","No","No","10 min",0
"329","Windows ","70s","Female","Other","¥4M or more and less than ¥5M","Population of 100K or more and less than 500K","Several times a year","Visit to hospital","No","¥1200","1%","App","Yes","No","10 min",1
"330","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"334","Windows ","50s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","App","Yes","No","10 min",1
"339","Windows ","30s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of 100K or more and less than 500K","Several times a year","Leisure","No","¥1200","1%","Phone","No","Yes","10 min",1
"346","Android ","40s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","10 min",1
"347","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1200","1%","Phone","Yes","Yes","7 min",1
"350","iPhone","20s","Female","Part-time job","Less than ¥1M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","Yes","No","7 min",0
"351","Windows ","50s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of 500K or more","Several times a year","Other","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"353","Android ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Other","No","¥1200","3%","Phone","No","No","10 min",1
"354","Windows ","40s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of 500K or more","Several times a year","Leisure","No","¥1200","3%","Phone","No","No","7 min",0
"355","iPhone","60s","Male","Full-time employee (mainly private companies)","¥10M or more","Population of 100K or more and less than 500K","Several times a year","Moving for work","No","¥1500","3%","App","No","Yes","10 min",1
"357","Android ","30s","Male","Full-time employee (mainly private companies)","¥2M or more and less than ¥3M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","Yes","10 min",1
"358","Android ","20s","Male","Self-employed","¥4M or more and less than ¥5M","Population of 500K or more","Do not use","Do not use","No","¥1500","1%","Phone","No","Yes","7 min",0
"359","Windows ","30s","Male","Unemployed (including after retirement)","Less than ¥1M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","App","No","No","7 min",0
"360","iPhone","50s","Female","Full-time housewife (husband)","Less than ¥1M","Population of Less than 100K","Several times a year","Leisure","No","¥1200","3%","Phone","Yes","No","7 min",0
"363","iPhone","40s","Female","Temporary staff","¥3M or more and less than ¥4M","Population of 500K or more","Several times a year","Leisure","No","¥1500","1%","App","No","No","10 min",0
"365","Android ","50s","Male","Unemployed (including after retirement)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","1%","Phone","No","No","7 min",1
"366","Android ","50s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","No","7 min",1
"367","Android ","60s","Female","Full-time housewife (husband)","Less than ¥1M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","7 min",1
"372","iPhone","50s","Female","Full-time employee (mainly private companies)","¥4M or more and less than ¥5M","Population of 500K or more","Several times a year","Leisure","No","¥1200","1%","Phone","No","Yes","7 min",0
"377","Android ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1200","3%","App","Yes","No","10 min",1
"378","Windows ","50s","Male","Self-employed","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","No","No","10 min",0
"383","Android ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 500K or more","Several times a year","Leisure","No","¥1500","3%","App","No","Yes","10 min",0
"390","iPhone","40s","Male","Full-time employee (mainly private companies)","Prefer not to answer","Population of 500K or more","Several times a year","Commuting","No","¥1200","3%","App","No","Yes","7 min",1
"391","iPhone","50s","Male","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Visit to hospital","Yes","¥1200","1%","App","Yes","Yes","10 min",1
"392","Windows ","40s","Male","Full-time employee (mainly private companies)","¥3M or more and less than ¥4M","Population of Less than 100K","Do not use","Do not use","No","¥1500","3%","Phone","No","Yes","10 min",0
"393","Android ","30s","Male","Self-employed","¥2M or more and less than ¥3M","Population of 500K or more","Several times a year","Other","No","¥1500","3%","Phone","No","Yes","7 min",0
"395","Android ","50s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","No","10 min",1
"399","Android ","60s","Male","Unemployed (including after retirement)","¥2M or more and less than ¥3M","Population of Less than 100K","Several times a year","Other","No","¥1500","3%","App","No","Yes","7 min",0
"400","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Several times a year","Moving for work","Yes","¥1200","3%","Phone","Yes","Yes","10 min",0
"401","iPhone","40s","Male","Public servant","¥8M or more and less than ¥9M","Population of 500K or more","Several times a year","Moving for work","No","¥1200","1%","App","No","No","10 min",1
"405","Windows ","30s","Female","Full-time employee (mainly private companies)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1200","1%","App","No","Yes","7 min",1
"407","Linux","50s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of Less than 100K","Several times a month","Moving for work","No","¥1500","1%","App","No","No","7 min",0
"410","Android ","40s","Male","Unemployed (including after retirement)","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","App","Yes","No","10 min",1
"411","iPhone","30s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 500K or more","Do not use","Do not use","No","¥1200","3%","App","Yes","No","7 min",1
"413","Android ","30s","Male","Full-time employee (mainly private companies)","¥8M or more and less than ¥9M","Population of 500K or more","Several times a year","Moving for work","No","¥1500","3%","Phone","No","Yes","10 min",0
"414","Windows ","30s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","App","No","Yes","10 min",0
"416","Android ","50s","Female","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","10 min",0
"418","iPhone","40s","Male","Full-time employee (mainly private companies)","¥6M or more and less than ¥7M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1200","3%","Phone","Yes","No","10 min",0
"419","Windows ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","About once a week","Moving for work","No","¥1200","3%","Phone","No","No","7 min",0
"421","iPhone","60s","Male","Unemployed (including after retirement)","¥3M or more and less than ¥4M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","Yes","Yes","10 min",0
"422","iPhone","60s","Male","Part-time job","¥1M or more and less than ¥2M","Population of Less than 100K","Several times a year","Commuting","No","¥1200","3%","Phone","Yes","Yes","10 min",1
"424","Android ","40s","Male","Full-time employee (mainly private companies)","¥5M or more and less than ¥6M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","App","No","Yes","7 min",0
"427","Windows ","50s","Male","Full-time employee (mainly private companies)","¥7M or more and less than ¥8M","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","1%","Phone","Yes","Yes","10 min",1
"428","Windows ","40s","Female","Unemployed (including after retirement)","Prefer not to answer","Population of 100K or more and less than 500K","Do not use","Do not use","No","¥1500","3%","Phone","No","No","10 min",0
